UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12 
221670,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221731,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221740,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221759,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221768,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221829,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221838,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221847,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221892,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221908,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221953,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221971,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
221999,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222053,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222062,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222105,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222178,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222497,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
222567,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222576,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222628,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222822,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222831,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222877,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222886,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222938,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
222983,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
222992,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223001,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223056,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223083,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223117,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223223,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223232,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223320,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223427,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223463,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223472,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223506,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223816,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223852,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223898,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
223922,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224004,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224013,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224110,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224147,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224156,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224226,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224244,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224271,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224305,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224323,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224350,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224527,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224545,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224554,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224615,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224642,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224660,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224679,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224712,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224758,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224776,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
224828,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224891,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
224961,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225043,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225070,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225201,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225247,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225308,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225371,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225399,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225414,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225423,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225432,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225502,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225511,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225520,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225548,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225575,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225627,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225876,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225885,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
225991,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226019,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226091,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226107,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226116,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226125,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226134,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226152,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226204,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226231,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226277,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226383,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226408,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226471,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226578,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226587,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226675,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226806,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226833,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226860,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226879,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
226903,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227058,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227146,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227182,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227216,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227225,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227289,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227298,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227304,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227313,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227322,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227331,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227368,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227377,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227386,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227401,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227429,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227526,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227687,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227748,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227757,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227845,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227854,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227863,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227881,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227924,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
227979,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228042,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228088,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228149,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228158,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228185,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228194,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228200,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228219,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228246,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228282,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228316,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228325,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228343,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228431,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228459,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228468,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228486,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228501,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228529,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228547,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228608,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228635,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228644,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228653,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228699,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228705,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228723,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228732,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
228769,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228778,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228787,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228796,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228802,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228866,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228875,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228884,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228909,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
228981,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229018,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229027,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229063,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229090,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
229115,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229160,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229179,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229267,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229300,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229337,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229355,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229407,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
229416,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229425,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229504,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229522,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229540,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229656,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229780,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229799,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229814,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229832,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229841,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
229887,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230010,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230038,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230047,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230065,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230144,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230162,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230171,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230199,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230205,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230214,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230366,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230418,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230490,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230597,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230603,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230676,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230728,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230737,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230746,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230764,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230782,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230807,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230816,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230834,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
230852,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230861,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230889,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230913,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
230959,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
230995,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231004,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231059,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231068,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231095,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231147,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231156,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
231165,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231174,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231280,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231411,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231420,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231536,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231554,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231581,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231624,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231651,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231688,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231697,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231712,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231785,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231873,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231882,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
231970,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232016,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232025,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232043,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232052,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232089,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232186,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232195,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232256,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232265,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232308,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232414,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232423,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232450,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232557,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232566,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232575,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232609,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232618,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232672,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232681,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232706,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232724,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232788,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232797,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232867,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232885,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232919,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232937,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232946,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
232982,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233019,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233037,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233082,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233116,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233277,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233286,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233295,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233301,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233310,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233329,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233338,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233356,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233374,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233408,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233426,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233480,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233541,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233602,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233611,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233639,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233648,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233666,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233684,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233718,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233754,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233772,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233842,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233897,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233903,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233921,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
233949,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234030,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234076,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234085,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234119,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234137,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234155,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234164,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234173,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234207,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234377,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234669,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234696,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234711,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234827,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234845,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234915,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234924,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234933,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234951,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
234979,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235024,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235088,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235097,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235103,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235149,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235167,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235237,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235307,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235316,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235334,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235343,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235352,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235422,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235431,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235501,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235547,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
235583,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
